DATA;ANO;MÊS;LOCAL;STATUS FABRICAÇÃO;CATEGORIA;MARCA;EMBALAGEM;TAMANHO;CÓDIGO;CONCAT;PRODUTO;NÚMERO DE CAMPANHA/MÊS;LEAD DE FABRICAÇÃO;CURVA ABC;COTA PR;CONSUMO/DIA;ESTOQUE SEGURANÇA (2 dias);PONTO DE REPOSIÇÃO;ESTOQUE MÁXIMO;LOTE DE PRODUÇÃO;ESTOQUE ATUAL;SUGESTÃO DE PRODUÇÃO;PRODUÇÃO DIA;PLANO PRODUÇÃO;KAMBAN ATUAL;COBERTURA ATUAL;COBERTURA PLANEJADA;KAMBAN FUTURO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;2LT;2600020013;CM012600020013;Furioso Melão 2L;2;15;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;2LT;2600020020;CM012600020020;Furioso Tropical 2L;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;2LT;2600020011;CM012600020011;Furioso Melancia 2L;2;15;A;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;2LT;2600020069;CM012600020069;Furioso Uva Verde e Pessego 2L;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;BOMBADÃO;PET;2LT;2600020023;CM012600020023;Bombadão 2L;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010021;CM012000010021;Limão 2L;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010012;CM012000010012;Guaraná 2L;2;15;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010080;CM012000010080;Guaraná Zero 2L;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010096;CM012000010096;Tubaína Zero 2L;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010029;CM012000010029;Tubaina 2L;2;15;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010007;CM012000010007;Framboesa 2L;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010032;CM012000010032;Uva 2L;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010017;CM012000010017;Laranja 2L;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2LT;2000010005;CM012000010005;Refriko Cola 2L;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;JUJUBA;PET;2LT;2000010023;CM012000010023;Tuba jujuba Tubaína 2L;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;JUJUBA;PET;2LT;2000010074;CM012000010074;Tuba jujuba Laranja 2L;2;15;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;TERNURA;PET;2LT;2000010035;CM012000010035;Ternura Tubaina 2L;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;TERNURA;PET;2LT;2000010034;CM012000010034;Ternura Laranja 2L;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRISHOW;PET;2LT;2000010033;CM012000010033;Refrishow Guaraná 2l;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRISHOW;PET;2LT;2000010084;CM012000010084;Refrishow Laranja 2l;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;250 ML;2600010080;CM012600010080;Tubaina 250ml BOLINHA;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010019;CM012000010019;Limão 200ml;2;15;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010008;CM012000010008;Guaraná 200ml;2;15;A;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010081;CM012000010081;Guaraná Zero 200ml ;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010024;CM012000010024;Tubaina 200ml;2;15;A;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010031;CM012000010031;Uva 200ml;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010014;CM012000010014;Laranja 200ml;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;200 ML;2000010002;CM012000010002;Refriko Cola 200ml;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;MALDIVES;PET;250 ML;2600010003;CM012600010003;Água Tônica Maldives 250ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020015;CM012600020015;Furioso 250ml;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020009;CM012600020009;Furioso Melancia 250ml;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020001;CM012600020001;Furioso Açaí 250ml;2;15;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020002;CM012600020002;Furioso Uva Verde e Pessego 250ml;2;15;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020005;CM012600020005;Furioso Melão 250ml;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020018;CM012600020018;Furioso Tropical 250ml;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;250 ML;2600020047;CM012600020047;Furioso Citrus 250ml;2;15;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;NOCH;PET;270 ML;2600030094;CM012600030094;Noch Ice Limão 270ml       ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;NOCH;PET;270 ML;2600030095;CM012600030095;Noch Ice Maracujá 270ml    ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;NOCH;PET;270 ML;2600030096;CM012600030096;Noch Ice Melancia 270ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2,5 LT;2600010091;CM012600010091;Guarana 2,5L;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2,5 LT;2600010092;CM012600010092;Tubaina 2,5L;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;2,5 LT;2600010090;CM012600010090;Cola 2,5L;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;3 LT;2600010013;CM012600010013;Guarana 3L;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;3 LT;2600010030;CM012600010030;Tubaina 3L;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;3 LT;2600010006;CM012600010006;Cola 3L;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;500 ML;2000010009;CM012000010009;Guaraná 500ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;500 ML;2000010026;CM012000010026;Refriko Tubaína 500ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;500 ML;2000010003;CM012000010003;Refriko Cola 500ml;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;PET;500 ML;2000010015;CM012000010015;Laranja 500ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;PET;1 LT;2600020063;CM012600020063;Furioso 1L;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020016;CM012600020016;Furioso 473ml;1;30;A;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020019;CM012600020019;Furioso Tropical 473ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020012;CM012600020012;Furioso Melon 473ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020010;CM012600020010;Furioso Melancia 473 ml;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020068;CM012600020068;Furioso Uva Verde e Pessego 473ml;1;30;A;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020004;CM012600020004;Furioso Tangerina Zero 473 ml;1;30;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020051;CM012600020051;Furioso Melancia Zero 473 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020050;CM012600020050;Furioso Zero 473ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;473 ML;2600020094;CM012600020094;Furioso Ultra Zero 473 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020052;CM012600020052;Furioso Tradicional 269ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020056;CM012600020056;Furioso Melon 269ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020054;CM012600020054;Furioso Melancia 269ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020055;CM012600020055;Furioso Melancia Zero 269ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020057;CM012600020057;Furioso Tropical 269ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020065;CM012600020065;Furioso Uva Verde e Pessego 269ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;ENERGETICO;FURIOSO;LATA;269 ML;2600020053;CM012600020053;Furioso zero 269ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;LATA;350 ML;2600010015;CM012600010015;Guarana 6x350ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;LATA;350 ML;2600010032;CM012600010032;Tubaina 6x350ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;LATA;350 ML;2600010020;CM012600010020;Laranja 6x350ml       ;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;LATA;350 ML;2600010008;CM012600010008;Cola 6x350ml          ;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;LATA;350 ML;2600010079;CM012600010079;Uva 6x350ml          ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010027;CM012600010027;Tubaína 300 ml;2;15;A;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010002;CM012600010002;Tubaína Zero 300 ml  ;1;30;A;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010086;CM012600010086;Tubaína Retrô 355 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010012;CM012600010012;Guaraná 600ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010029;CM012600010029;Refriko Tubaína 600ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010018;CM012600010018;Laranja 600ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;2600010022;CM012600010022;Limão 600ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;REFRIGERNTE;REFRIKO;VIDRO;300 ML;;CM01;Tubaína Funada 605ml;4;7,5;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;CAIDEIRA;PET;450 ML;2600110048;CM012600110048;Caideira 450ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;CAWBOYS;LATA;350 ML;2600030150;CM012600030150;Coquetel Cowboys Pessego 350ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;JAMES;VIDRO;900 ML;-;CM01-;James Cook Gin 900ml  - INTER;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;JAMES;VIDRO;900 ML;-;CM01-;James Cook Vodka 900ml  - INTER;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;JAMES;VIDRO;900 ML;2600130021;CM012600130021;James Cook Gin 900ml;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;JAMES;VIDRO;900 ML;2600120034;CM012600120034;James Cook Vodka 900ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;BAMBOA;VIDRO;970 ML;2600120035;CM012600120035;Vodka Trad. 970ml;2;15;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;LATA;269 ML;2000040012;CM012000040012;Moema 269 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;LATA;350 ML;2000040014;CM012000040014;Moema 350 ml;2;15;A;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;LATA;473 ML;2000040015;CM012000040015;Moema 473 ml;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;BAMBOA;LATA;269 ML;2000040001;CM012000040001;Bamboa 269 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;BAMBOA;LATA;350 ML;2000040004;CM012000040004;Bamboa  350 ml;1;30;A;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;BAMBOA;LATA;473 ML;2000040005;CM012000040005;Bamboa 473 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;LATA;473 ML;2000030032;CM012000030032;Bella Roma 6X473 ml - INTER;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;LATA;473 ML;2000030002;CM012000030002;Bella Roma 6X473 ml;2;15;A;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;LATA;269 ML;2000030001;CM012000030001;Bella Roma 6X265 ml;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;LATA;269 ML;2000030027;CM012000030027;Bella Roma 6X265 ml - INTER;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;VIDRO;600 ML;2000030003;CM012000030003;Bella Roma 6X600 ml;1;30;A;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;QUENTE;B.ROMA;VIDRO;600 ML;2000030025;CM012000030025;Bella Roma 6X600 ml - INTER;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;300 ML;2000040016;CM012000040016;Moema 300ml - RET;1;30;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;300 ML;2100040015;CM012100040015;Moema 300ml  RET - IND;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;355 ML;2000040035;CM012000040035;Moema 355 ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;355 ML;2100040018;CM012100040018;Moema 355 ml - IND;1;30;;;0;0;0;0;0;0;0;0;;VERMELHO;;;VERDE
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;BAMBOA;VIDRO;330 ML;2000040003;CM012000040003;Bamboa 330ml;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;BAMBOA;VIDRO;330 ML;2000040039;CM012000040039;Bamboa 330ml - INTER;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;600 ML;2000040017;CM012000040017;Moema 600ml - RET;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;NÃO FABRICA;CERVEJA;MOEMA;VIDRO;600 ML;2000040018;CM012000040018;Moema 600ml - One Way;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;500 ML;2300050002;CM012300050002;Hidratar S/G 500ML    ;2;15;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;500 ML;2300050001;CM012300050001;Hidratar C/G 500ML    ;2;15;A;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;1,5 LT;2300050004;CM012300050004;Hidratar S/G 1,5ML     ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;1,5 LT;2300050007;CM012300050007;Hidratar C/G 1,5ML     ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;VERMELHO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;COPO;200 ML;2300050012;CM012300050012;Hidratar S/G 200ML     ;1;30;;;0;0;0;0;0;0;0;0;;AMARELO;;;AMARELO
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;330 ML;2300050011;CM012300050011;Hidratar S/G 330ML     ;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;VERDE
08/09/26;2026;SET;CM01;FABRICA;AGUA;HIDRATAR;PET;330 ML;2300050010;CM012300050010;Hidratar C/G  330ML     ;1;30;;;0;0;0;0;0;0;0;0;;VERDE;;;AMARELO
